timestamp,mean_wind_dir,mean_wind_speed
2001-07-23,222.08333333333334,4.375
2001-07-24,258.75,7.083333333333333
2001-07-25,175.0,3.625
2001-07-26,108.75,4.916666666666667
2001-07-27,293.3333333333333,6.208333333333333
2001-07-28,290.0,4.708333333333333
2001-07-29,260.8333333333333,8.875
2001-07-30,278.3333333333333,8.208333333333334
2001-07-31,240.41666666666666,5.75
2001-08-01,229.58333333333334,4.708333333333333
2001-08-02,157.08333333333334,4.708333333333333
2001-08-03,282.5,8.208333333333334
2001-08-04,272.0833333333333,6.0
2001-08-05,279.5833333333333,7.458333333333333
2001-08-06,92.08333333333333,3.2083333333333335
2001-08-07,166.66666666666666,5.041666666666667
2001-08-08,290.0,8.041666666666666
2001-08-09,247.08333333333334,3.2916666666666665
2001-08-10,283.3333333333333,8.666666666666666
2001-08-11,231.25,7.375
2001-08-12,252.91666666666666,8.75
2001-08-13,251.66666666666666,10.875
2001-08-14,232.5,6.75
2001-08-15,223.33333333333334,5.083333333333333
2001-08-16,273.75,9.416666666666666
2001-08-17,225.0,4.416666666666667
2001-08-18,81.25,4.875
2001-08-19,168.33333333333334,5.041666666666667
2001-08-20,251.66666666666666,9.458333333333334
2001-08-21,188.33333333333334,5.5
2001-08-22,242.08333333333334,4.291666666666667
2001-08-23,239.16666666666666,3.0
2001-08-24,192.08333333333334,3.75
2001-08-25,182.08333333333334,4.083333333333333
2001-08-26,282.0833333333333,5.916666666666667
2001-08-27,296.6666666666667,6.291666666666667
2001-08-28,274.5833333333333,3.9166666666666665
2001-08-29,222.08333333333334,3.25
2001-08-30,283.75,5.625
2001-08-31,300.8333333333333,5.166666666666667
2001-09-01,271.25,7.583333333333333
2001-09-02,267.9166666666667,11.0
2001-09-03,285.0,10.375
2001-09-04,304.5833333333333,6.333333333333333
2001-09-05,270.4166666666667,6.291666666666667
2001-09-06,289.5833333333333,10.75
2001-09-07,274.1666666666667,16.666666666666668
2001-09-08,285.4166666666667,9.958333333333334
2001-09-09,300.0,9.083333333333334
2001-09-10,297.5,8.541666666666666
2001-09-11,287.0833333333333,9.708333333333334
2001-09-12,254.16666666666666,7.125
2001-09-13,241.25,8.041666666666666
2001-09-14,282.60869565217394,9.869565217391305
2001-09-15,285.0,12.625
2001-09-16,306.25,7.541666666666667
2001-09-17,329.5833333333333,7.916666666666667
2001-09-18,345.4166666666667,10.041666666666666
2001-09-19,322.9166666666667,9.291666666666666
2001-09-20,298.3333333333333,4.916666666666667
2001-09-21,289.5833333333333,2.7916666666666665
2001-09-22,145.41666666666666,2.625
2001-09-23,331.25,5.458333333333333
2001-09-24,148.75,4.666666666666667
2001-09-25,145.0,2.8333333333333335
2001-09-26,110.0,2.7083333333333335
2001-09-27,135.65217391304347,3.9130434782608696
2001-09-28,126.66666666666667,4.583333333333333
2001-09-29,164.58333333333334,4.916666666666667
2001-09-30,145.83333333333334,7.416666666666667
2001-10-01,246.66666666666666,13.0
2001-10-02,237.08333333333334,9.666666666666666
2001-10-03,250.41666666666666,10.25
2001-10-04,205.83333333333334,6.291666666666667
2001-10-05,126.66666666666667,7.333333333333333
2001-10-06,164.58333333333334,6.583333333333333
2001-10-07,138.75,9.541666666666666
2001-10-08,238.33333333333334,12.625
2001-10-09,270.0,10.5
2001-10-10,252.91666666666666,9.5
2001-10-11,229.54545454545453,5.045454545454546
2001-10-12,219.58333333333334,4.875
2001-10-13,208.33333333333334,2.3333333333333335
2001-10-14,89.58333333333333,3.4166666666666665
2001-10-15,182.08333333333334,7.041666666666667
2001-10-16,136.08695652173913,5.826086956521739
2001-10-17,93.75,6.5
2001-10-18,171.66666666666666,5.541666666666667
2001-10-19,147.5,4.333333333333333
2001-10-20,160.41666666666666,6.291666666666667
2001-10-21,302.5,4.833333333333333
2001-10-22,199.04761904761904,4.190476190476191
2001-10-23,146.66666666666666,4.666666666666667
2001-10-24,172.91666666666666,5.0
2001-10-25,191.66666666666666,5.708333333333333
2001-10-26,221.66666666666666,5.583333333333333
2001-10-27,263.3333333333333,8.458333333333334
2001-10-28,268.3333333333333,6.083333333333333
2001-10-29,254.58333333333334,13.25
2001-10-30,244.16666666666666,12.791666666666666
2001-10-31,282.0833333333333,15.5
2001-11-01,265.8333333333333,7.125
2001-11-02,245.41666666666666,7.583333333333333
2001-11-03,262.17391304347825,8.043478260869565
2001-11-04,266.6666666666667,9.083333333333334
2001-11-05,270.8333333333333,9.708333333333334
2001-11-06,289.1666666666667,11.625
2001-11-07,279.1666666666667,8.708333333333334
2001-11-08,313.3333333333333,11.458333333333334
2001-11-09,317.0833333333333,7.791666666666667
2001-11-10,261.6666666666667,7.083333333333333
2001-11-11,276.25,11.0
2001-11-12,199.16666666666666,6.875
2001-11-13,310.4166666666667,6.875
2001-11-14,259.5833333333333,3.4166666666666665
2001-11-15,286.25,5.708333333333333
2001-11-16,302.5,3.0833333333333335
2001-11-17,196.66666666666666,1.125
2001-11-18,263.75,1.875
2001-11-19,289.5833333333333,3.625
2001-11-20,257.0833333333333,7.416666666666667
2001-11-21,261.25,16.083333333333332
2001-11-22,304.1666666666667,8.125
2001-11-23,270.8333333333333,4.416666666666667
2001-11-24,262.0833333333333,8.875
2001-11-25,258.3333333333333,8.666666666666666
2001-11-26,238.33333333333334,3.2083333333333335
2001-11-27,217.08333333333334,7.541666666666667
2001-11-28,263.75,9.75
2001-11-29,242.08333333333334,6.458333333333333
2001-11-30,174.16666666666666,6.333333333333333
2001-12-01,241.66666666666666,8.5
2001-12-02,140.83333333333334,2.4583333333333335
2001-12-03,138.33333333333334,6.458333333333333
2001-12-04,245.83333333333334,12.541666666666666
2001-12-05,211.25,9.333333333333334
2001-12-06,212.91666666666666,4.333333333333333
2001-12-07,133.33333333333334,4.5
2001-12-08,140.41666666666666,2.0833333333333335
2001-12-09,139.58333333333334,1.9583333333333333
2001-12-10,137.91666666666666,2.7916666666666665
2001-12-11,290.8333333333333,3.125
2001-12-12,264.1666666666667,4.791666666666667
2001-12-13,51.666666666666664,3.875
2001-12-14,102.5,3.9166666666666665
2001-12-15,163.75,3.2916666666666665
2001-12-16,56.25,3.0
2001-12-17,321.25,4.5
2001-12-18,315.4166666666667,3.75
2001-12-19,298.75,8.583333333333334
2001-12-20,289.5833333333333,9.25
2001-12-21,293.3333333333333,14.5
2001-12-22,311.25,8.833333333333334
2001-12-23,277.5,9.708333333333334
2001-12-24,274.5833333333333,17.791666666666668
2001-12-25,297.0833333333333,8.125
2001-12-26,276.25,7.083333333333333
2001-12-27,266.25,13.625
2001-12-28,279.5833333333333,21.916666666666668
2001-12-29,274.1666666666667,5.291666666666667
2001-12-30,290.8333333333333,5.708333333333333
2001-12-31,291.6666666666667,5.291666666666667
2002-01-01,269.1666666666667,2.5
2002-01-02,129.16666666666666,3.0833333333333335
2002-01-03,102.08333333333333,6.458333333333333
2002-01-04,104.58333333333333,5.833333333333333
2002-01-05,214.16666666666666,3.7083333333333335
2002-01-06,239.58333333333334,3.0833333333333335
2002-01-07,107.08333333333333,1.25
2002-01-08,127.5,2.5416666666666665
2002-01-09,145.41666666666666,4.083333333333333
2002-01-10,112.08333333333333,2.5833333333333335
2002-01-11,256.6666666666667,4.208333333333333
2002-01-12,175.83333333333334,6.333333333333333
2002-01-13,171.66666666666666,4.875
2002-01-14,208.33333333333334,5.625
2002-01-15,254.16666666666666,7.291666666666667
2002-01-16,243.75,6.791666666666667
2002-01-17,247.5,9.458333333333334
2002-01-18,213.75,7.375
2002-01-19,256.6666666666667,13.708333333333334
2002-01-20,245.83333333333334,13.0
2002-01-21,196.66666666666666,8.083333333333334
2002-01-22,246.66666666666666,13.958333333333334
2002-01-23,140.0,6.958333333333333
2002-01-24,277.5,8.541666666666666
2002-01-25,183.33333333333334,6.666666666666667
2002-01-26,247.08333333333334,15.458333333333334
2002-01-27,227.08333333333334,11.25
2002-01-28,253.75,21.583333333333332
2002-01-29,254.16666666666666,15.875
2002-01-30,208.75,7.333333333333333
2002-01-31,228.33333333333334,12.458333333333334
2002-02-01,207.63765541740676,11.580112963599555
2002-02-02,219.16666666666666,11.416666666666666
2002-02-03,203.33333333333334,9.541666666666666
2002-02-04,184.16666666666666,8.75
2002-02-05,230.95238095238096,9.238095238095237
2002-02-06,280.0,15.416666666666666
2002-02-07,242.08333333333334,10.666666666666666
2002-02-08,233.75,12.375
2002-02-09,256.6666666666667,19.5
2002-02-10,255.41666666666666,12.75
2002-02-11,253.75,15.583333333333334
2002-02-12,264.1666666666667,17.208333333333332
2002-02-13,166.25,5.75
2002-02-14,312.0833333333333,4.75
2002-02-15,284.1666666666667,4.833333333333333
2002-02-16,256.25,4.625
2002-02-17,250.0,6.75
2002-02-18,269.1666666666667,12.541666666666666
2002-02-19,270.0,17.375
2002-02-20,293.75,19.25
2002-02-21,260.8333333333333,9.791666666666666
2002-02-22,270.0,28.958333333333332
2002-02-23,282.9166666666667,20.75
2002-02-24,208.33333333333334,4.458333333333333
2002-02-25,174.58333333333334,7.875
2002-02-26,232.91666666666666,16.75
2002-02-27,248.75,15.375
2002-02-28,247.08333333333334,8.375
2002-03-01,234.16666666666666,5.5
2002-03-02,292.9166666666667,7.125
2002-03-03,273.75,10.375
2002-03-04,262.5,10.083333333333334
2002-03-05,270.8333333333333,12.0
2002-03-06,267.5,23.416666666666668
2002-03-07,274.5833333333333,18.041666666666668
2002-03-08,250.0,12.541666666666666
2002-03-09,246.66666666666666,12.166666666666666
2002-03-10,205.41666666666666,10.416666666666666
2002-03-11,227.5,5.875
2002-03-12,195.41666666666666,2.75
2002-03-13,153.33333333333334,5.25
2002-03-14,64.58333333333333,8.791666666666666
2002-03-15,79.58333333333333,9.041666666666666
2002-03-16,131.66666666666666,5.333333333333333
2002-03-17,122.5,6.041666666666667
2002-03-18,149.58333333333334,5.416666666666667
2002-03-19,271.6666666666667,6.75
2002-03-20,238.33333333333334,5.75
2002-03-21,273.3333333333333,13.791666666666666
2002-03-22,228.33333333333334,7.708333333333333
2002-03-23,107.91666666666667,6.875
2002-03-24,135.41666666666666,6.041666666666667
2002-03-25,256.6666666666667,5.25
2002-03-26,207.08333333333334,4.083333333333333
2002-03-27,155.41666666666666,3.5416666666666665
2002-03-28,154.16666666666666,4.666666666666667
2002-03-29,169.58333333333334,2.9166666666666665
2002-03-30,245.0,4.041666666666667
2002-03-31,222.5,6.083333333333333
2002-04-01,224.58333333333334,6.708333333333333
2002-04-02,170.83333333333334,4.791666666666667
2002-04-03,105.41666666666667,5.458333333333333
2002-04-04,173.75,5.041666666666667
2002-04-05,57.916666666666664,6.833333333333333
2002-04-06,72.5,8.333333333333334
2002-04-07,65.0,4.0
2002-04-08,180.41666666666666,3.1666666666666665
2002-04-09,68.75,4.291666666666667
2002-04-10,58.75,5.041666666666667
2002-04-11,148.75,3.5416666666666665
2002-04-12,212.5,5.166666666666667
2002-04-13,214.30432208407342,4.708333333333333
2002-04-14,275.0,6.458333333333333
2002-04-15,289.5833333333333,5.625
2002-04-16,225.83333333333334,3.25
2002-04-17,160.0,5.125
2002-04-18,227.08333333333334,6.041666666666667
2002-04-19,190.41666666666666,3.625
2002-04-20,154.58333333333334,5.0
2002-04-21,150.0,5.666666666666667
2002-04-22,241.66666666666666,10.5
2002-04-23,275.8333333333333,11.833333333333334
2002-04-24,261.6666666666667,6.25
2002-04-25,275.0,10.125
2002-04-26,257.9166666666667,14.125
2002-04-27,257.0833333333333,11.833333333333334
2002-04-28,231.25,11.541666666666666
2002-04-29,266.25,18.625
2002-04-30,214.58333333333334,9.916666666666666
2002-05-01,250.0,9.208333333333334
2002-05-02,285.4166666666667,7.25
2002-05-03,147.5,4.291666666666667
2002-05-04,117.5,3.1666666666666665
2002-05-05,217.91666666666666,6.541666666666667
2002-05-06,151.25,6.833333333333333
2002-05-07,47.083333333333336,4.708333333333333
2002-05-08,51.25,3.9583333333333335
2002-05-09,238.75,5.833333333333333
2002-05-10,280.0,7.125
2002-05-11,288.3333333333333,7.916666666666667
2002-05-12,170.83333333333334,5.458333333333333
2002-05-13,126.25,9.625
2002-05-14,224.58333333333334,11.083333333333334
2002-05-15,217.08333333333334,6.666666666666667
2002-05-16,166.66666666666666,4.208333333333333
2002-05-17,80.83333333333333,7.291666666666667
2002-05-18,161.25,5.666666666666667
2002-05-19,200.0,5.958333333333333
2002-05-20,144.16666666666666,7.875
2002-05-21,154.58333333333334,7.916666666666667
2002-05-22,149.58333333333334,11.208333333333334
2002-05-23,208.75,8.333333333333334
2002-05-24,199.16666666666666,12.666666666666666
2002-05-25,224.16666666666666,10.958333333333334
2002-05-26,160.0,5.916666666666667
2002-05-27,217.91666666666666,5.125
2002-05-28,141.25,7.083333333333333
2002-05-29,232.91666666666666,10.5
2002-05-30,240.0,8.5
2002-05-31,275.0,10.041666666666666
2002-06-01,175.41666666666666,5.0
2002-06-02,108.75,7.125
2002-06-03,255.41666666666666,7.083333333333333
2002-06-04,180.0,3.7916666666666665
2002-06-05,289.1666666666667,5.5
2002-06-06,150.83333333333334,6.375
2002-06-07,61.25,5.333333333333333
2002-06-08,145.83333333333334,3.7916666666666665
2002-06-09,159.58333333333334,6.25
2002-06-10,221.25,9.083333333333334
2002-06-11,252.5,9.5
2002-06-12,262.5,6.958333333333333
2002-06-13,258.3333333333333,8.583333333333334
2002-06-14,164.16666666666666,5.375
2002-06-15,247.91666666666666,9.833333333333334
2002-06-16,190.83333333333334,7.083333333333333
2002-06-17,215.41666666666666,9.541666666666666
2002-06-18,250.41666666666666,10.416666666666666
2002-06-19,265.4166666666667,8.083333333333334
2002-06-20,298.75,4.416666666666667
2002-06-21,233.33333333333334,4.708333333333333
2002-06-22,239.16666666666666,10.875
2002-06-23,268.3333333333333,11.958333333333334
2002-06-24,267.9166666666667,11.125
2002-06-25,268.75,11.5
2002-06-26,267.9166666666667,12.416666666666666
2002-06-27,290.8333333333333,10.583333333333334
2002-06-28,287.0833333333333,9.625
2002-06-29,274.1666666666667,12.416666666666666
2002-06-30,262.9166666666667,11.625
2002-07-01,252.5,8.833333333333334
2002-07-02,248.33333333333334,9.375
2002-07-03,285.8333333333333,5.5
2002-07-04,247.08333333333334,7.458333333333333
2002-07-05,78.75,5.25
2002-07-06,253.75,4.416666666666667
2002-07-07,245.83333333333334,6.375
2002-07-08,228.75,8.666666666666666
2002-07-09,221.66666666666666,3.7083333333333335
2002-07-10,247.91666666666666,5.791666666666667
2002-07-11,265.4166666666667,8.083333333333334
2002-07-12,264.5833333333333,5.0
2002-07-13,224.58333333333334,4.333333333333333
2002-07-14,264.1666666666667,5.458333333333333
2002-07-15,290.8333333333333,7.916666666666667
2002-07-16,285.4166666666667,9.083333333333334
2002-07-17,309.1666666666667,5.75
2002-07-18,157.08333333333334,4.75
2002-07-19,160.41666666666666,4.791666666666667
2002-07-20,297.9166666666667,4.166666666666667
2002-07-21,307.9166666666667,7.625
2002-07-22,261.25,8.458333333333334
2002-07-23,262.0833333333333,9.708333333333334
2002-07-24,285.0,9.041666666666666
2002-07-25,259.5833333333333,9.041666666666666
2002-07-26,280.8333333333333,11.958333333333334
2002-07-27,257.0833333333333,4.708333333333333
2002-07-28,244.58333333333334,4.958333333333333
2002-07-29,167.5,3.2083333333333335
2002-07-30,195.0,3.375
2002-07-31,226.66666666666666,3.75
2002-08-01,153.33333333333334,3.8333333333333335
2002-08-02,289.5833333333333,4.625
2002-08-03,181.66666666666666,3.75
2002-08-04,109.58333333333333,4.166666666666667
2002-08-05,188.75,3.75
2002-08-06,304.1666666666667,4.166666666666667
2002-08-07,282.9166666666667,6.041666666666667
2002-08-08,281.6666666666667,5.375
2002-08-09,239.58333333333334,3.7083333333333335
2002-08-10,320.4166666666667,5.833333333333333
2002-08-11,242.08333333333334,3.375
2002-08-12,283.75,8.875
2002-08-13,253.75,9.458333333333334
2002-08-14,213.33333333333334,5.5
2002-08-15,240.83333333333334,7.0
2002-08-16,222.5,4.0
2002-08-17,133.33333333333334,5.833333333333333
2002-08-18,184.16666666666666,4.541666666666667
2002-08-19,285.8333333333333,5.583333333333333
2002-08-20,287.0833333333333,4.458333333333333
2002-08-21,260.4166666666667,4.375
2002-08-22,266.25,5.041666666666667
2002-08-23,272.9166666666667,6.208333333333333
2002-08-24,285.8333333333333,5.541666666666667
2002-08-25,247.5,4.541666666666667
2002-08-26,277.9166666666667,4.458333333333333
2002-08-27,309.1666666666667,4.25
2002-08-28,277.5,5.791666666666667
2002-08-29,262.5,6.833333333333333
2002-08-30,206.25,8.166666666666666
2002-08-31,289.5833333333333,10.333333333333334
2002-09-01,263.75,3.875
2002-09-02,183.33333333333334,3.9583333333333335
2002-09-03,54.166666666666664,4.166666666666667
2002-09-04,262.5,3.4583333333333335
2002-09-05,255.83333333333334,7.166666666666667
2002-09-06,224.16666666666666,6.125
2002-09-07,208.75,4.666666666666667
2002-09-08,110.83333333333333,5.75
2002-09-09,65.0,4.958333333333333
2002-09-10,247.91666666666666,5.958333333333333
2002-09-11,174.58333333333334,3.6666666666666665
2002-09-12,59.166666666666664,5.708333333333333
2002-09-13,40.416666666666664,4.791666666666667
2002-09-14,201.66666666666666,4.541666666666667
2002-09-15,258.3333333333333,3.9583333333333335
2002-09-16,232.91666666666666,2.5416666666666665
2002-09-17,212.5,3.0
2002-09-18,121.66666666666667,3.375
2002-09-19,254.58333333333334,2.2083333333333335
2002-09-20,229.58333333333334,2.75
2002-09-21,276.25,4.708333333333333
2002-09-22,288.3333333333333,5.75
2002-09-23,210.41666666666666,4.291666666666667
2002-09-24,284.5833333333333,3.2083333333333335
2002-09-25,291.25,8.333333333333334
2002-09-26,296.25,7.458333333333333
2002-09-27,295.4166666666667,5.041666666666667
2002-09-28,232.08333333333334,2.2916666666666665
2002-09-29,164.58333333333334,3.375
2002-09-30,182.91666666666666,2.75
2002-10-01,224.58333333333334,2.2083333333333335
2002-10-02,231.66666666666666,2.7083333333333335
2002-10-03,278.3333333333333,8.333333333333334
2002-10-04,278.3333333333333,6.458333333333333
2002-10-05,283.3333333333333,11.625
2002-10-06,166.25,4.458333333333333
2002-10-07,138.75,2.9166666666666665
2002-10-08,104.58333333333333,7.583333333333333
2002-10-09,79.16666666666667,7.875
2002-10-10,77.5,7.333333333333333
2002-10-11,93.33333333333333,7.958333333333333
2002-10-12,180.83333333333334,4.625
2002-10-13,173.33333333333334,3.0833333333333335
2002-10-14,169.16666666666666,4.25
2002-10-15,44.583333333333336,6.291666666666667
2002-10-16,262.0833333333333,5.583333333333333
2002-10-17,294.5833333333333,6.416666666666667
2002-10-18,310.8333333333333,4.916666666666667
2002-10-19,292.9166666666667,4.75
2002-10-20,179.16666666666666,4.25
2002-10-21,82.08333333333333,5.166666666666667
2002-10-22,167.5,6.583333333333333
2002-10-23,275.4166666666667,12.666666666666666
2002-10-24,200.41666666666666,5.375
2002-10-25,220.83333333333334,10.583333333333334
2002-10-26,239.16666666666666,13.625
2002-10-27,249.58333333333334,14.666666666666666
2002-10-28,262.9166666666667,9.458333333333334
2002-10-29,146.66666666666666,3.8333333333333335
2002-10-30,227.91666666666666,2.625
2002-10-31,210.83333333333334,3.375
2002-11-01,144.16666666666666,6.5
2002-11-02,199.58333333333334,7.125
2002-11-03,246.66666666666666,7.708333333333333
2002-11-04,248.33333333333334,5.208333333333333
2002-11-05,132.91666666666666,3.9583333333333335
2002-11-06,251.66666666666666,9.416666666666666
2002-11-07,279.5833333333333,11.333333333333334
